epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,173.951,0.81002,0.67832,1.01129,0.9314,0.82896,0.90049,0.74483,0.70923,0.50959,0.92227,7.77665e-05,7.77665e-05,7.77665e-05
72,176.359,0.84168,0.7223,1.0275,0.92453,0.82878,0.9005,0.74283,0.70549,0.50945,0.92031,7.71775e-05,7.71775e-05,7.71775e-05
73,178.709,0.81041,0.65267,1.01199,0.92858,0.8283,0.90063,0.74403,0.7027,0.51199,0.91884,7.65884e-05,7.65884e-05,7.65884e-05
74,181.074,0.85205,0.68942,1.02586,0.9155,0.83188,0.90146,0.74956,0.70209,0.51304,0.91795,7.59994e-05,7.59994e-05,7.59994e-05
75,183.47,0.83072,0.70285,1.04621,0.92512,0.82689,0.90219,0.75103,0.70402,0.51222,0.91701,7.54103e-05,7.54103e-05,7.54103e-05
76,186.026,0.78123,0.63265,1.01293,0.92554,0.82419,0.90199,0.75143,0.70166,0.50898,0.91581,7.48213e-05,7.48213e-05,7.48213e-05
77,188.415,0.80916,0.65558,1.02214,0.9188,0.82843,0.90315,0.75543,0.69796,0.50524,0.9142,7.42322e-05,7.42322e-05,7.42322e-05
78,190.779,0.82379,0.6916,1.0381,0.92237,0.82505,0.90367,0.75414,0.69662,0.50367,0.91428,7.36432e-05,7.36432e-05,7.36432e-05
79,193.14,0.79091,0.67433,1.01466,0.92937,0.81772,0.90219,0.75432,0.696,0.50544,0.91478,7.30541e-05,7.30541e-05,7.30541e-05
80,195.487,0.8328,0.67197,1.02575,0.92184,0.82187,0.90232,0.75564,0.69299,0.50671,0.91457,7.24651e-05,7.24651e-05,7.24651e-05
81,197.875,0.81921,0.67786,1.01854,0.92606,0.82119,0.90221,0.75598,0.68763,0.50591,0.91388,7.1876e-05,7.1876e-05,7.1876e-05
82,200.341,0.78866,0.63701,1.01327,0.92157,0.82297,0.90188,0.75889,0.68485,0.50117,0.91381,7.12869e-05,7.12869e-05,7.12869e-05
83,202.708,0.79732,0.67092,1.02734,0.91196,0.83239,0.90545,0.75732,0.68214,0.49565,0.91277,7.06979e-05,7.06979e-05,7.06979e-05
84,205.158,0.81171,0.67534,1.00917,0.90843,0.83636,0.90386,0.75301,0.68328,0.49083,0.9113,7.01088e-05,7.01088e-05,7.01088e-05
85,207.514,0.80276,0.67444,1.01238,0.89933,0.85062,0.90607,0.75756,0.68357,0.49063,0.91043,6.95198e-05,6.95198e-05,6.95198e-05
86,209.923,0.79214,0.65231,1.00712,0.89493,0.84518,0.89866,0.75585,0.68269,0.49494,0.90892,6.89307e-05,6.89307e-05,6.89307e-05
87,212.258,0.78044,0.64296,1.00514,0.90437,0.84444,0.8994,0.76211,0.68213,0.4989,0.90851,6.83417e-05,6.83417e-05,6.83417e-05
88,214.676,0.74261,0.62855,0.99487,0.90414,0.84719,0.90095,0.76223,0.68165,0.4975,0.90876,6.77526e-05,6.77526e-05,6.77526e-05
89,217.013,0.79861,0.68183,1.00948,0.89954,0.84075,0.90114,0.76112,0.68072,0.4953,0.90832,6.71636e-05,6.71636e-05,6.71636e-05
90,219.396,0.77968,0.63829,0.99869,0.90718,0.8321,0.89927,0.76432,0.67858,0.49075,0.90723,6.65745e-05,6.65745e-05,6.65745e-05
91,221.736,0.81675,0.67114,1.00234,0.89813,0.83552,0.89986,0.76396,0.67819,0.48896,0.90682,6.59855e-05,6.59855e-05,6.59855e-05
92,224.295,0.80263,0.64901,1.00876,0.89689,0.83738,0.8994,0.76208,0.6756,0.48612,0.90542,6.53964e-05,6.53964e-05,6.53964e-05
93,226.651,0.80697,0.65694,1.01888,0.90113,0.83568,0.90015,0.76424,0.6737,0.48614,0.90489,6.48074e-05,6.48074e-05,6.48074e-05
94,229.099,0.76754,0.65368,0.9977,0.92171,0.83737,0.90914,0.76497,0.67169,0.48602,0.90376,6.42183e-05,6.42183e-05,6.42183e-05
95,231.559,0.77091,0.64189,1.00287,0.9214,0.83974,0.90959,0.7649,0.66977,0.48611,0.90282,6.36293e-05,6.36293e-05,6.36293e-05
96,233.923,0.80581,0.64195,1.00555,0.92955,0.84057,0.91102,0.76654,0.66942,0.4843,0.90213,6.30403e-05,6.30403e-05,6.30403e-05
97,236.22,0.78433,0.6639,1.00494,0.92426,0.84006,0.91179,0.76889,0.66619,0.48009,0.90004,6.24512e-05,6.24512e-05,6.24512e-05
98,238.629,0.73568,0.61481,1.00364,0.92036,0.84397,0.91372,0.76932,0.66398,0.47742,0.89868,6.18622e-05,6.18622e-05,6.18622e-05
99,241.131,0.79897,0.63974,1.00531,0.92492,0.83599,0.91377,0.76825,0.66114,0.47537,0.89738,6.12731e-05,6.12731e-05,6.12731e-05
100,243.561,0.79169,0.67575,1.00676,0.9228,0.84008,0.91432,0.76801,0.65923,0.47551,0.89744,6.06841e-05,6.06841e-05,6.06841e-05
